order_id,complaint_id,complaint_type,complaint_date,resolution_time_hours
O131686,C009756,Food Quality,2025-12-26,46
O131688,C009757,Late Delivery,2025-11-27,38
O131725,C009758,Food Quality,2025-12-14,18
O131729,C009759,Food Quality,2025-10-31,23
O131738,C009760,Food Quality,2025-12-01,33
O131742,C009761,Payment Failure,2025-12-29,42
O131745,C009762,Late Delivery,2025-10-08,31
O131756,C009763,Late Delivery,2025-12-27,35
O131765,C009764,Food Quality,2025-10-23,23
O131766,C009765,Payment Failure,2025-11-23,21
O131772,C009766,Late Delivery,2025-10-24,32
O131788,C009767,Refund Not Processed,2025-11-22,7
O131809,C009768,Missing Item,2025-11-23,26
O131847,C009769,Food Quality,2025-11-21,28
O131859,C009770,App Issue,2025-11-21,24
O131862,C009771,Wrong Item,2025-11-20,9
O131875,C009772,Refund Not Processed,2025-10-25,18
O131882,C009773,Refund Not Processed,2025-10-26,31
O131896,C009774,Refund Not Processed,2025-10-28,21
O131903,C009775,Refund Not Processed,2025-12-23,17
O131907,C009776,Food Quality,2025-12-27,7
O131909,C009777,Late Delivery,2025-11-04,15
O131916,C009778,Late Delivery,2025-11-27,15
O131921,C009779,Wrong Item,2025-11-04,29
O131938,C009780,Payment Failure,2025-10-01,24
O131971,C009781,Food Quality,2025-11-16,12
O131972,C009782,Refund Not Processed,2025-11-06,35
O131981,C009783,Late Delivery,2025-10-10,37
O132000,C009784,Food Quality,2025-12-19,4
O132001,C009785,Food Quality,2025-12-26,36
O132007,C009786,Refund Not Processed,2025-11-22,30
O132012,C009787,Payment Failure,2025-10-05,46
O132036,C009788,Payment Failure,2025-10-10,37
O132042,C009789,Payment Failure,2025-11-06,47
O132064,C009790,Food Quality,2025-10-13,14
O132092,C009791,Food Quality,2025-10-08,12
O132107,C009792,Late Delivery,2025-11-20,36
O132122,C009793,Wrong Item,2025-10-16,33
O132180,C009794,App Issue,2025-11-06,39
O132201,C009795,Late Delivery,2025-12-10,47
O132205,C009796,Late Delivery,2025-12-09,11
O132231,C009797,Late Delivery,2025-11-26,37
O132268,C009798,Late Delivery,2025-12-29,40
O132294,C009799,Late Delivery,2025-11-06,22
O132298,C009800,Food Quality,2025-11-14,22
O132312,C009801,Late Delivery,2025-12-18,28
O132324,C009802,Food Quality,2025-11-28,26
O132367,C009803,App Issue,2025-10-12,34
O132371,C009804,Late Delivery,2025-12-27,38
O132386,C009805,Refund Not Processed,2025-10-16,13
O132415,C009806,App Issue,2025-10-18,37
O132423,C009807,App Issue,2025-10-07,31
O132445,C009808,Refund Not Processed,2025-10-04,33
O132448,C009809,Food Quality,2025-12-28,23
O132466,C009810,Food Quality,2025-11-28,45
O132470,C009811,Payment Failure,2025-11-26,41
O132483,C009812,Late Delivery,2025-11-26,23
O132486,C009813,App Issue,2025-11-26,39
O132493,C009814,Payment Failure,2025-11-21,15
O132519,C009815,Late Delivery,2025-12-07,31
O132528,C009816,Late Delivery,2025-10-27,6
O132557,C009817,Late Delivery,2025-12-19,41
O132566,C009818,Late Delivery,2025-11-01,26
O132567,C009819,App Issue,2025-12-06,6
O132570,C009820,Late Delivery,2025-12-19,16
O132575,C009821,Late Delivery,2025-12-24,22
O132584,C009822,Late Delivery,2025-11-09,25
O132589,C009823,Payment Failure,2025-12-21,21
O132591,C009824,Refund Not Processed,2025-11-01,31
O132596,C009825,App Issue,2025-11-28,9
O132601,C009826,Late Delivery,2025-12-06,36
O132610,C009827,Food Quality,2025-11-24,8
O132615,C009828,Wrong Item,2025-11-09,16
O132629,C009829,App Issue,2025-11-03,19
O132659,C009830,Late Delivery,2025-10-31,47
O132673,C009831,Late Delivery,2025-10-18,45
O132674,C009832,Late Delivery,2025-12-10,8
O132682,C009833,Refund Not Processed,2025-11-24,25
O132691,C009834,Refund Not Processed,2025-12-18,24
O132710,C009835,Late Delivery,2025-10-25,12
O132713,C009836,Food Quality,2025-12-20,34
O132719,C009837,Late Delivery,2025-10-05,17
O132764,C009838,Payment Failure,2025-12-14,31
O132808,C009839,Missing Item,2025-10-23,16
O132821,C009840,Late Delivery,2025-10-14,46
O132824,C009841,Payment Failure,2025-10-18,39
O132843,C009842,Payment Failure,2025-11-04,18
O132924,C009843,Refund Not Processed,2025-12-27,15
O132940,C009844,Payment Failure,2025-12-04,11
O132969,C009845,Refund Not Processed,2025-11-17,45
O133016,C009846,Late Delivery,2025-10-23,13
O133017,C009847,Payment Failure,2025-11-07,11
O133061,C009848,Food Quality,2025-11-16,41
O133109,C009849,Missing Item,2025-12-26,11
O133137,C009850,Food Quality,2025-12-18,26
O133149,C009851,Food Quality,2025-12-03,41
O133155,C009852,Refund Not Processed,2025-12-07,38
O133164,C009853,App Issue,2025-11-15,17
O133177,C009854,Payment Failure,2025-11-01,21
O133189,C009855,Late Delivery,2025-12-17,46
O133196,C009856,Late Delivery,2025-10-16,27
O133201,C009857,App Issue,2025-11-28,8
O133202,C009858,Late Delivery,2025-10-02,45
O133203,C009859,Food Quality,2025-11-05,31
O133232,C009860,Wrong Item,2025-10-05,29
O133233,C009861,Wrong Item,2025-12-12,22
O133234,C009862,Payment Failure,2025-10-16,22
O133270,C009863,Food Quality,2025-12-25,15
O133281,C009864,Refund Not Processed,2025-10-16,33
O133292,C009865,Late Delivery,2025-11-11,40
O133310,C009866,Late Delivery,2025-10-21,24
O133318,C009867,App Issue,2025-10-18,29
O133323,C009868,App Issue,2025-12-16,17
O133342,C009869,App Issue,2025-12-26,33
O133365,C009870,Late Delivery,2025-10-27,24
O133366,C009871,App Issue,2025-11-20,29
O133377,C009872,Late Delivery,2025-10-22,18
O133384,C009873,Wrong Item,2025-10-24,18
O133390,C009874,Refund Not Processed,2025-12-15,44
O133396,C009875,Refund Not Processed,2025-10-27,32
O133404,C009876,Refund Not Processed,2025-10-30,6
O133413,C009877,Refund Not Processed,2025-11-01,5
O133432,C009878,Refund Not Processed,2025-10-08,14
O133447,C009879,Late Delivery,2025-12-20,43
O133449,C009880,Refund Not Processed,2025-12-18,15
O133461,C009881,Wrong Item,2025-11-20,41
O133473,C009882,Wrong Item,2025-11-07,47
O133491,C009883,Late Delivery,2025-10-13,30
O133504,C009884,Food Quality,2025-10-27,25
O133515,C009885,Late Delivery,2025-12-07,44
O133520,C009886,Refund Not Processed,2025-10-16,42
O133523,C009887,Late Delivery,2025-10-15,19
O133527,C009888,Refund Not Processed,2025-11-11,35
O133537,C009889,Food Quality,2025-11-21,47
O133538,C009890,Food Quality,2025-12-23,31
O133540,C009891,Missing Item,2025-10-28,33
O133547,C009892,Refund Not Processed,2025-11-06,17
O133558,C009893,Food Quality,2025-11-21,5
O133586,C009894,Food Quality,2025-11-14,42
O133648,C009895,Wrong Item,2025-11-12,24
O133669,C009896,Food Quality,2025-12-09,20
O133676,C009897,Payment Failure,2025-11-30,42
O133681,C009898,Refund Not Processed,2025-12-23,18
O133698,C009899,Refund Not Processed,2025-11-21,26
O133703,C009900,App Issue,2025-12-03,27
O133710,C009901,Late Delivery,2025-12-29,14
O133715,C009902,Refund Not Processed,2025-12-06,24
O133717,C009903,Late Delivery,2025-10-19,18
O133724,C009904,Late Delivery,2025-12-10,20
O133736,C009905,Food Quality,2025-12-04,37
O133741,C009906,Late Delivery,2025-12-09,36
O133760,C009907,Food Quality,2025-12-29,29
O133763,C009908,Late Delivery,2025-10-30,34
O133771,C009909,Refund Not Processed,2025-10-23,33
O133776,C009910,App Issue,2025-12-03,9
O133797,C009911,Late Delivery,2025-11-17,36
O133810,C009912,Food Quality,2025-11-08,35
O133825,C009913,Late Delivery,2025-10-20,40
O133833,C009914,Late Delivery,2025-12-29,7
O133851,C009915,Late Delivery,2025-10-31,30
O133852,C009916,Food Quality,2025-11-29,20
O133853,C009917,Wrong Item,2025-10-29,17
O133858,C009918,App Issue,2025-11-02,22
O133878,C009919,Food Quality,2025-10-06,41
O133882,C009920,App Issue,2025-11-06,17
O133894,C009921,Wrong Item,2025-11-30,10
O133896,C009922,App Issue,2025-11-07,12
O133919,C009923,Wrong Item,2025-12-29,13
O133929,C009924,Late Delivery,2025-10-11,17
O133932,C009925,Refund Not Processed,2025-12-12,36
O133984,C009926,Food Quality,2025-12-22,7
O134001,C009927,Late Delivery,2025-10-11,44
O134039,C009928,Refund Not Processed,2025-12-19,24
O134046,C009929,Food Quality,2025-10-20,16
O134056,C009930,Late Delivery,2025-10-10,23
O134058,C009931,Missing Item,2025-11-23,13
O134070,C009932,Food Quality,2025-10-03,32
O134072,C009933,Missing Item,2025-10-30,27
O134097,C009934,Late Delivery,2025-10-17,39
O134104,C009935,Refund Not Processed,2025-10-29,47
O134121,C009936,Late Delivery,2025-10-22,23
O134125,C009937,Food Quality,2025-10-12,17
O134140,C009938,Late Delivery,2025-10-09,43
O134161,C009939,Payment Failure,2025-12-21,28
O134175,C009940,Late Delivery,2025-12-29,43
O134179,C009941,Late Delivery,2025-12-02,12
O134207,C009942,Refund Not Processed,2025-12-21,5
O134275,C009943,Late Delivery,2025-11-02,10
O134277,C009944,Food Quality,2025-12-13,36
O134294,C009945,Refund Not Processed,2025-10-24,12
O134300,C009946,Food Quality,2025-12-10,29
O134301,C009947,Late Delivery,2025-10-25,30
O134318,C009948,Wrong Item,2025-12-18,16
O134328,C009949,App Issue,2025-11-15,20
O134344,C009950,Late Delivery,2025-10-14,8
O134353,C009951,Late Delivery,2025-12-29,18
O134358,C009952,Refund Not Processed,2025-12-14,37
O134361,C009953,Wrong Item,2025-11-12,7
O134374,C009954,Late Delivery,2025-10-04,43
O134378,C009955,Food Quality,2025-11-08,29
O134400,C009956,Food Quality,2025-12-04,36
O134401,C009957,Late Delivery,2025-12-04,7
O134413,C009958,Refund Not Processed,2025-11-28,6
O134419,C009959,Late Delivery,2025-12-16,33
O134430,C009960,Refund Not Processed,2025-12-27,33
O134433,C009961,Late Delivery,2025-11-15,42
O134461,C009962,Late Delivery,2025-11-04,40
O134472,C009963,App Issue,2025-12-19,8
O134474,C009964,Late Delivery,2025-11-12,18
O134479,C009965,App Issue,2025-10-31,41
O134501,C009966,Food Quality,2025-10-27,25
O134509,C009967,Late Delivery,2025-12-05,12
O134512,C009968,Refund Not Processed,2025-10-01,42
O134520,C009969,Wrong Item,2025-10-19,5
O134522,C009970,Refund Not Processed,2025-10-25,42
O134524,C009971,Refund Not Processed,2025-11-11,41
O134525,C009972,Late Delivery,2025-11-17,26
O134530,C009973,Food Quality,2025-11-10,28
O134531,C009974,App Issue,2025-10-24,26
O134548,C009975,Refund Not Processed,2025-10-18,4
O134570,C009976,Payment Failure,2025-10-31,17
O134571,C009977,App Issue,2025-12-09,39
O134607,C009978,Food Quality,2025-11-19,19
O134612,C009979,Refund Not Processed,2025-10-04,16
O134623,C009980,Late Delivery,2025-10-10,32
O134627,C009981,Late Delivery,2025-11-12,24
O134655,C009982,Late Delivery,2025-11-26,29
O134660,C009983,Late Delivery,2025-12-10,37
O134666,C009984,Wrong Item,2025-12-26,43
O134699,C009985,App Issue,2025-10-26,28
O134754,C009986,Late Delivery,2025-10-13,9
O134778,C009987,Payment Failure,2025-10-26,11
O134782,C009988,App Issue,2025-12-02,29
O134784,C009989,Late Delivery,2025-10-18,30
O134823,C009990,Late Delivery,2025-10-31,23
O134881,C009991,App Issue,2025-12-15,10
O134895,C009992,Food Quality,2025-12-18,10
O134909,C009993,Food Quality,2025-10-28,7
O134939,C009994,Payment Failure,2025-12-07,18
O134943,C009995,App Issue,2025-12-05,22
O134946,C009996,App Issue,2025-11-06,22
O134947,C009997,Food Quality,2025-11-15,4
O134958,C009998,App Issue,2025-11-03,17
O134959,C009999,App Issue,2025-11-06,35
O134961,C010000,Late Delivery,2025-11-09,7
O134975,C010001,Late Delivery,2025-11-28,19
O134978,C010002,App Issue,2025-11-21,30
O134981,C010003,Late Delivery,2025-10-07,6
O134982,C010004,Food Quality,2025-12-17,44
O134990,C010005,App Issue,2025-11-08,10
O134993,C010006,Payment Failure,2025-10-17,29
O135018,C010007,Refund Not Processed,2025-11-15,23
O135021,C010008,Refund Not Processed,2025-12-17,22
O135040,C010009,Payment Failure,2025-11-28,47
O135049,C010010,Food Quality,2025-12-13,33
O135060,C010011,App Issue,2025-10-21,19
O135067,C010012,Late Delivery,2025-10-03,33
O135125,C010013,App Issue,2025-11-08,8
O135139,C010014,App Issue,2025-11-15,30
O135149,C010015,Late Delivery,2025-11-25,38
O135156,C010016,Refund Not Processed,2025-11-26,32
O135188,C010017,Wrong Item,2025-11-18,45
O135189,C010018,Late Delivery,2025-11-10,47
O135200,C010019,Refund Not Processed,2025-10-17,46
O135219,C010020,Food Quality,2025-11-27,34
O135250,C010021,App Issue,2025-11-17,14
O135261,C010022,Refund Not Processed,2025-11-25,46
O135291,C010023,Late Delivery,2025-11-21,5
O135303,C010024,Late Delivery,2025-12-13,35
O135310,C010025,Late Delivery,2025-10-16,42
O135355,C010026,App Issue,2025-11-10,22
O135356,C010027,Refund Not Processed,2025-12-28,27
O135372,C010028,Food Quality,2025-10-15,11
O135377,C010029,App Issue,2025-11-02,47
O135386,C010030,Wrong Item,2025-10-03,41
O135426,C010031,Late Delivery,2025-12-27,27
O135439,C010032,Late Delivery,2025-12-08,15
O135489,C010033,Late Delivery,2025-11-25,15
O135525,C010034,Late Delivery,2025-10-26,7
O135530,C010035,App Issue,2025-12-27,44
O135538,C010036,Late Delivery,2025-12-24,47
O135553,C010037,App Issue,2025-10-01,44
O135604,C010038,Food Quality,2025-12-02,32
O135606,C010039,Late Delivery,2025-11-03,43
O135638,C010040,Late Delivery,2025-10-24,21
O135644,C010041,Late Delivery,2025-10-02,19
O135649,C010042,Late Delivery,2025-10-29,30
O135655,C010043,App Issue,2025-12-04,11
O135690,C010044,Food Quality,2025-12-14,15
O135750,C010045,Refund Not Processed,2025-12-17,20
O135752,C010046,Food Quality,2025-10-23,42
O135760,C010047,Refund Not Processed,2025-11-06,10
O135762,C010048,Refund Not Processed,2025-10-01,37
O135768,C010049,Food Quality,2025-12-19,23
O135770,C010050,App Issue,2025-12-25,45
O135794,C010051,Late Delivery,2025-11-14,31
O135808,C010052,App Issue,2025-12-24,7
O135817,C010053,Refund Not Processed,2025-12-04,16
O135824,C010054,Wrong Item,2025-12-03,10
O135825,C010055,Missing Item,2025-11-28,14
O135834,C010056,Food Quality,2025-10-06,12
O135837,C010057,Food Quality,2025-11-08,9
O135854,C010058,Food Quality,2025-10-26,13
O135860,C010059,Refund Not Processed,2025-11-28,7
O135867,C010060,Food Quality,2025-12-19,38
O135869,C010061,Late Delivery,2025-11-11,23
O135870,C010062,App Issue,2025-10-10,14
O135881,C010063,Late Delivery,2025-11-21,18
O135884,C010064,Refund Not Processed,2025-11-07,37
O135924,C010065,Late Delivery,2025-12-29,8
O135948,C010066,Refund Not Processed,2025-12-13,36
O135980,C010067,Food Quality,2025-12-05,34
O135983,C010068,Wrong Item,2025-11-15,23
O135984,C010069,Late Delivery,2025-12-29,31
O135987,C010070,Payment Failure,2025-11-16,20
O136017,C010071,Refund Not Processed,2025-11-09,9
O136019,C010072,Late Delivery,2025-11-23,37
O136025,C010073,Late Delivery,2025-11-02,9
O136037,C010074,Refund Not Processed,2025-10-02,33
O136052,C010075,App Issue,2025-12-12,14
O136104,C010076,Wrong Item,2025-11-08,44
O136106,C010077,Wrong Item,2025-10-25,33
O136115,C010078,Refund Not Processed,2025-12-03,40
O136127,C010079,App Issue,2025-12-24,9
O136132,C010080,Food Quality,2025-11-29,21
O136143,C010081,Food Quality,2025-11-15,6
O136150,C010082,Late Delivery,2025-12-06,16
O136152,C010083,Late Delivery,2025-11-03,32
O136155,C010084,Late Delivery,2025-11-16,27
O136162,C010085,Late Delivery,2025-10-04,12
O136174,C010086,Refund Not Processed,2025-12-06,29
O136175,C010087,Refund Not Processed,2025-10-31,15
O136229,C010088,App Issue,2025-12-13,20
O136235,C010089,Food Quality,2025-10-11,26
O136238,C010090,Late Delivery,2025-10-15,41
O136247,C010091,Late Delivery,2025-11-06,6
O136263,C010092,Food Quality,2025-12-14,13
O136272,C010093,Late Delivery,2025-12-22,7
O136278,C010094,Food Quality,2025-10-13,9
O136300,C010095,Late Delivery,2025-10-09,25
O136307,C010096,Wrong Item,2025-12-23,28
O136318,C010097,Late Delivery,2025-12-20,20
O136330,C010098,Late Delivery,2025-11-23,38
O136338,C010099,Late Delivery,2025-10-08,41
O136347,C010100,Late Delivery,2025-12-20,30
O136351,C010101,Payment Failure,2025-11-09,43
O136356,C010102,Food Quality,2025-10-18,7
O136373,C010103,Payment Failure,2025-11-09,14
O136389,C010104,Wrong Item,2025-10-10,39
O136413,C010105,App Issue,2025-10-03,22
O136415,C010106,Wrong Item,2025-11-27,42
O136480,C010107,Late Delivery,2025-12-17,46
O136486,C010108,Food Quality,2025-10-14,24
O136501,C010109,App Issue,2025-11-03,21
O136506,C010110,App Issue,2025-11-15,5
O136507,C010111,Food Quality,2025-12-07,30
O136516,C010112,Food Quality,2025-11-22,8
O136519,C010113,Refund Not Processed,2025-12-23,29
O136533,C010114,Wrong Item,2025-10-13,6
O136563,C010115,Refund Not Processed,2025-10-26,29
O136584,C010116,Late Delivery,2025-10-08,10
O136587,C010117,Food Quality,2025-10-18,24
O136601,C010118,Food Quality,2025-11-27,35
O136602,C010119,Refund Not Processed,2025-10-06,46
O136605,C010120,Late Delivery,2025-12-13,9
O136650,C010121,App Issue,2025-10-24,8
O136662,C010122,Late Delivery,2025-12-11,13
O136678,C010123,Late Delivery,2025-10-18,9
O136708,C010124,Food Quality,2025-10-25,14
O136721,C010125,Payment Failure,2025-11-18,23
O136724,C010126,Late Delivery,2025-10-13,23
O136733,C010127,App Issue,2025-12-14,41
O136740,C010128,App Issue,2025-12-27,47
O136762,C010129,Refund Not Processed,2025-10-20,38
O136774,C010130,App Issue,2025-11-24,15
O136775,C010131,Food Quality,2025-10-01,30
O136786,C010132,App Issue,2025-10-29,6
O136801,C010133,Payment Failure,2025-12-01,10
O136820,C010134,Late Delivery,2025-12-19,47
O136821,C010135,Payment Failure,2025-10-09,39
O136830,C010136,Food Quality,2025-10-19,14
O136842,C010137,Wrong Item,2025-10-01,34
O136868,C010138,Wrong Item,2025-12-16,19
O136898,C010139,App Issue,2025-12-06,20
O136900,C010140,Refund Not Processed,2025-11-16,4
O136930,C010141,Late Delivery,2025-12-05,12
O136973,C010142,App Issue,2025-10-30,28
O136995,C010143,Missing Item,2025-12-12,14
O136997,C010144,Late Delivery,2025-10-24,47
O137011,C010145,App Issue,2025-11-01,16
O137041,C010146,Wrong Item,2025-11-13,36
O137046,C010147,Refund Not Processed,2025-11-22,44
O137060,C010148,App Issue,2025-10-14,38
O137079,C010149,Late Delivery,2025-12-29,42
O137098,C010150,Food Quality,2025-10-23,16
O137111,C010151,Refund Not Processed,2025-11-29,5
O137136,C010152,Late Delivery,2025-12-27,15
O137149,C010153,Food Quality,2025-12-04,10
O137179,C010154,Food Quality,2025-10-16,24
O137232,C010155,Late Delivery,2025-12-02,41
O137244,C010156,App Issue,2025-10-23,23
O137261,C010157,Refund Not Processed,2025-10-12,47
O137268,C010158,Food Quality,2025-11-03,32
O137281,C010159,Missing Item,2025-12-15,35
O137301,C010160,Refund Not Processed,2025-12-06,33
O137323,C010161,Late Delivery,2025-12-29,16
O137336,C010162,Late Delivery,2025-10-24,32
O137337,C010163,Refund Not Processed,2025-11-05,17
O137345,C010164,App Issue,2025-11-10,19
O137358,C010165,Refund Not Processed,2025-11-30,33
O137374,C010166,Late Delivery,2025-12-14,41
O137397,C010167,App Issue,2025-12-12,11
O137401,C010168,Food Quality,2025-10-11,6
O137408,C010169,Refund Not Processed,2025-11-30,13
O137432,C010170,Refund Not Processed,2025-10-31,30
O137471,C010171,Wrong Item,2025-12-12,47
O137475,C010172,Late Delivery,2025-11-10,44
O137500,C010173,Late Delivery,2025-10-25,11
O137507,C010174,Food Quality,2025-10-08,31
O137510,C010175,Refund Not Processed,2025-12-18,42
O137516,C010176,Food Quality,2025-11-28,6
O137518,C010177,App Issue,2025-11-15,17
O137521,C010178,Late Delivery,2025-10-02,42
O137533,C010179,App Issue,2025-10-12,32
O137544,C010180,Payment Failure,2025-10-23,40
O137564,C010181,Refund Not Processed,2025-12-16,29
O137586,C010182,Food Quality,2025-11-15,35
O137598,C010183,App Issue,2025-11-04,25
O137599,C010184,Payment Failure,2025-12-03,29
O137606,C010185,Refund Not Processed,2025-11-06,26
O137608,C010186,Refund Not Processed,2025-11-11,14
