restaurant_id,city,cuisine,avg_rating,onboarding_date,commission_percentage
R5873,Ahmedabad,Chinese,3.1,2024-12-22,20
R5874,Hyderabad,Multi Cuisine,4.4,2025-04-21,26
R5875,Hyderabad,Thai,3.7,2024-06-13,21
R5876,Kolkata,Italian,3.2,2025-02-23,27
R5877,Hyderabad,Fast Food,2.9,2025-05-14,26
R5878,Hyderabad,Chinese,4.7,2024-04-13,26
R5879,Mumbai,Chinese,3.1,2024-09-23,23
R5880,Mumbai,Indian,4.4,2024-07-24,19
R5881,Chennai,Italian,3.9,2024-04-03,24
R5882,Kolkata,Fast Food,4.6,2024-09-09,27
R5883,Pune,Biryani,4.4,2024-08-02,26
R5884,Delhi,Biryani,3.3,2024-05-23,16
R5885,Jaipur,Italian,4.8,2024-08-10,16
R5886,Mumbai,Italian,3.6,2024-10-03,17
R5887,Bangalore,Multi Cuisine,4.4,2025-04-13,17
R5888,Hyderabad,Thai,4.8,2024-07-31,22
R5889,Kolkata,Thai,3.4,2024-04-12,20
R5890,Kolkata,Indian,4.3,2024-12-09,17
R5891,Mumbai,Multi Cuisine,3.1,2024-02-23,18
R5892,Pune,Biryani,4.0,2024-09-08,20
R5893,Jaipur,Fast Food,3.6,2025-04-09,20
R5894,Jaipur,Fast Food,3.5,2025-04-19,20
R5895,Bangalore,Fast Food,3.0,2025-04-09,25
R5896,Bangalore,Indian,3.1,2025-01-04,16
R5897,Ahmedabad,Fast Food,4.7,2024-12-23,20
R5898,Delhi,Multi Cuisine,4.0,2024-09-21,23
R5899,Chennai,Fast Food,3.1,2024-12-17,22
R5900,Chennai,Biryani,3.8,2025-05-10,27
R5901,Kolkata,Thai,4.3,2024-10-22,20
R5902,Jaipur,Multi Cuisine,4.4,2024-11-02,25
R5903,Mumbai,Multi Cuisine,4.3,2024-07-16,27
R5904,Ahmedabad,Thai,3.1,2024-08-27,20
R5905,Pune,Fast Food,4.7,2024-12-03,26
R5906,Chennai,Italian,3.8,2025-02-09,22
R5907,Delhi,Italian,4.2,2024-04-18,24
R5908,Mumbai,Chinese,3.4,2024-12-22,26
R5909,Chennai,Indian,4.1,2024-01-29,20
R5910,Ahmedabad,Biryani,3.9,2024-05-31,15
R5911,Jaipur,Chinese,3.2,2025-02-18,18
R5912,Kolkata,Chinese,4.6,2025-03-01,17
R5913,Mumbai,Indian,4.1,2024-07-01,24
R5914,Bangalore,Thai,3.5,2024-09-14,23
R5915,Jaipur,Multi Cuisine,4.0,2024-07-18,25
R5916,Ahmedabad,Indian,4.5,2025-03-09,19
R5917,Pune,Chinese,3.9,2024-12-31,19
R5918,Bangalore,Fast Food,3.6,2024-11-21,25
R5919,Delhi,Italian,4.1,2025-02-16,25
R5920,Lucknow,Chinese,3.5,2024-09-11,19
R5921,Pune,Thai,3.9,2024-08-15,22
R5922,Lucknow,Indian,3.7,2025-02-10,23
R5923,Pune,Chinese,3.2,2024-10-22,20
R5924,Kolkata,Italian,3.1,2024-12-18,16
R5925,Jaipur,Thai,3.8,2025-04-08,19
R5926,Delhi,Biryani,3.2,2024-06-12,22
R5927,Ahmedabad,Italian,4.0,2024-10-10,27
R5928,Pune,Biryani,4.6,2024-05-31,24
R5929,Mumbai,Indian,3.7,2024-12-28,20
R5930,Kolkata,Biryani,4.6,2024-07-01,24
R5931,Jaipur,Fast Food,4.7,2024-10-31,17
R5932,Delhi,Chinese,4.0,2025-01-22,18
R5933,Ahmedabad,Chinese,4.0,2025-03-07,20
R5934,Pune,Fast Food,4.2,2024-04-25,16
R5935,Mumbai,Thai,3.1,2024-01-13,16
R5936,Lucknow,Italian,4.0,2024-06-20,26
R5937,Mumbai,Indian,3.9,2024-04-01,18
R5938,Delhi,Fast Food,3.3,2024-08-09,26
R5939,Delhi,Multi Cuisine,4.2,2024-07-05,17
R5940,Mumbai,Chinese,4.4,2024-10-04,15
R5941,Lucknow,Multi Cuisine,3.3,2024-12-16,19
R5942,Pune,Biryani,2.9,2024-01-07,27
R5943,Pune,Multi Cuisine,3.8,2024-07-23,15
R5944,Bangalore,Italian,3.1,2024-12-24,23
R5945,Hyderabad,Italian,2.9,2025-02-16,18
R5946,Jaipur,Fast Food,3.6,2024-09-04,26
R5947,Mumbai,Chinese,3.9,2024-02-07,20
R5948,Chennai,Chinese,4.3,2024-04-01,26
R5949,Delhi,Indian,3.5,2024-05-24,22
R5950,Lucknow,Indian,3.2,2024-10-06,25
R5951,Jaipur,Fast Food,3.5,2024-04-28,23
R5952,Hyderabad,Thai,3.8,2025-02-01,15
R5953,Mumbai,Fast Food,4.1,2024-05-14,17
R5954,Lucknow,Chinese,4.1,2025-05-12,15
R5955,Jaipur,Multi Cuisine,3.9,2024-11-16,18
R5956,Kolkata,Multi Cuisine,3.3,2024-08-28,26
R5957,Kolkata,Thai,3.9,2025-03-11,21
R5958,Kolkata,Fast Food,4.2,2025-01-23,20
R5959,Lucknow,Italian,4.6,2025-01-29,18
R5960,Bangalore,Biryani,2.8,2024-06-23,18
R5961,Kolkata,Chinese,4.0,2024-01-21,21
R5962,Pune,Italian,4.0,2024-01-28,26
R5963,Lucknow,Biryani,3.2,2024-05-20,24
R5964,Ahmedabad,Chinese,3.9,2025-04-28,26
R5965,Chennai,Chinese,4.3,2025-01-11,22
R5966,Kolkata,Chinese,4.5,2024-06-10,16
R5967,Bangalore,Italian,4.1,2024-08-10,25
R5968,Delhi,Multi Cuisine,4.8,2024-05-28,17
R5969,Kolkata,Chinese,4.5,2024-02-27,24
R5970,Bangalore,Fast Food,3.6,2024-05-14,20
R5971,Kolkata,Fast Food,4.5,2025-05-09,15
R5972,Pune,Thai,3.2,2025-02-17,26
R5973,Jaipur,Multi Cuisine,4.2,2025-03-01,27
R5974,Lucknow,Italian,3.1,2024-12-16,20
R5975,Delhi,Italian,4.7,2024-10-08,15
R5976,Jaipur,Chinese,4.1,2024-06-28,23
R5977,Mumbai,Multi Cuisine,4.3,2024-08-02,27
R5978,Mumbai,Fast Food,4.0,2024-02-28,27
R5979,Mumbai,Chinese,3.7,2024-10-27,18
R5980,Jaipur,Thai,3.5,2025-04-23,22
R5981,Kolkata,Thai,3.4,2025-02-20,16
R5982,Delhi,Biryani,4.4,2024-03-28,20
R5983,Lucknow,Chinese,3.3,2024-03-14,21
R5984,Delhi,Thai,4.5,2024-03-08,18
R5985,Kolkata,Thai,4.3,2025-04-27,26
R5986,Lucknow,Fast Food,3.6,2024-02-04,18
R5987,Delhi,Multi Cuisine,4.1,2024-11-25,20
R5988,Lucknow,Italian,4.4,2024-09-08,18
R5989,Kolkata,Biryani,2.8,2024-02-16,23
R5990,Mumbai,Thai,3.3,2024-11-28,23
R5991,Ahmedabad,Fast Food,4.7,2025-05-09,24
R5992,Lucknow,Italian,3.6,2024-06-03,19
R5993,Bangalore,Indian,4.2,2024-04-19,17
R5994,Ahmedabad,Biryani,3.2,2024-12-04,16
R5995,Bangalore,Thai,3.5,2024-08-13,20
R5996,Hyderabad,Chinese,4.4,2025-02-26,18
R5997,Bangalore,Italian,3.7,2024-04-17,18
R5998,Ahmedabad,Chinese,4.6,2024-12-13,23
R5999,Lucknow,Multi Cuisine,2.8,2024-04-05,24
R6000,Hyderabad,Chinese,3.9,2024-01-28,19
R6001,Jaipur,Italian,4.4,2024-10-02,17
R6002,Delhi,Indian,3.6,2024-10-04,24
R6003,Hyderabad,Biryani,3.3,2024-06-02,27
R6004,Hyderabad,Indian,3.3,2025-03-15,18
R6005,Mumbai,Fast Food,3.5,2025-02-11,20
R6006,Kolkata,Indian,4.3,2024-05-09,25
R6007,Bangalore,Thai,3.2,2024-03-07,25
R6008,Pune,Indian,4.0,2025-02-03,19
R6009,Chennai,Indian,2.8,2024-10-22,24
R6010,Lucknow,Multi Cuisine,3.0,2025-02-14,24
R6011,Jaipur,Multi Cuisine,3.2,2024-07-26,22
R6012,Lucknow,Chinese,3.9,2024-05-04,24
R6013,Hyderabad,Chinese,4.3,2024-11-24,25
R6014,Chennai,Multi Cuisine,3.1,2024-10-14,27
R6015,Kolkata,Italian,4.0,2024-05-26,23
R6016,Ahmedabad,Chinese,4.2,2024-05-25,17
R6017,Pune,Italian,4.5,2024-12-06,20
R6018,Delhi,Indian,3.3,2024-09-15,25
R6019,Kolkata,Thai,3.1,2024-03-28,16
R6020,Mumbai,Multi Cuisine,4.0,2024-07-07,23
R6021,Jaipur,Chinese,3.5,2024-09-02,20
R6022,Hyderabad,Multi Cuisine,4.0,2024-05-05,15
R6023,Lucknow,Chinese,3.3,2024-06-04,22
R6024,Ahmedabad,Fast Food,3.3,2024-05-28,18
R6025,Hyderabad,Biryani,4.3,2024-01-04,23
R6026,Kolkata,Biryani,3.4,2025-05-09,21
R6027,Lucknow,Multi Cuisine,4.7,2025-03-24,16
R6028,Jaipur,Indian,4.3,2024-08-06,18
R6029,Pune,Indian,4.7,2024-09-30,23
R6030,Delhi,Multi Cuisine,4.1,2024-02-06,19
R6031,Ahmedabad,Biryani,4.4,2024-12-05,26
R6032,Mumbai,Italian,3.6,2024-10-12,21
R6033,Kolkata,Italian,4.8,2024-08-27,26
R6034,Pune,Biryani,3.3,2024-08-13,16
R6035,Jaipur,Fast Food,3.0,2024-11-20,22
R6036,Lucknow,Chinese,4.5,2024-06-28,23
R6037,Mumbai,Fast Food,3.9,2024-07-27,15
R6038,Lucknow,Fast Food,3.6,2025-03-23,21
R6039,Mumbai,Fast Food,3.4,2024-03-24,22
R6040,Jaipur,Chinese,4.7,2024-10-20,25
R6041,Pune,Italian,4.6,2024-05-24,21
R6042,Bangalore,Italian,4.5,2025-01-30,16
R6043,Mumbai,Italian,4.1,2024-06-07,22
R6044,Delhi,Thai,3.3,2024-03-24,23
R6045,Chennai,Fast Food,4.5,2024-09-23,19
R6046,Delhi,Indian,4.6,2024-12-16,17
R6047,Kolkata,Fast Food,3.5,2024-01-24,19
R6048,Bangalore,Multi Cuisine,4.1,2025-01-04,18
R6049,Delhi,Indian,2.8,2024-04-30,20
R6050,Hyderabad,Chinese,4.4,2024-01-26,24
R6051,Chennai,Biryani,4.2,2024-06-30,20
R6052,Pune,Fast Food,3.2,2025-05-02,27
R6053,Ahmedabad,Multi Cuisine,3.3,2025-02-02,24
R6054,Lucknow,Multi Cuisine,3.8,2024-05-18,18
R6055,Chennai,Multi Cuisine,4.1,2025-02-15,26
R6056,Delhi,Italian,4.3,2024-02-10,21
R6057,Hyderabad,Indian,2.8,2024-03-02,17
R6058,Bangalore,Italian,2.9,2024-10-17,27
R6059,Ahmedabad,Fast Food,4.0,2025-03-02,26
R6060,Kolkata,Chinese,3.2,2024-10-23,20
R6061,Bangalore,Chinese,3.7,2024-08-17,19
R6062,Lucknow,Indian,2.8,2025-04-04,16
R6063,Delhi,Italian,3.8,2025-03-15,25
R6064,Delhi,Biryani,2.8,2024-04-28,26
R6065,Hyderabad,Multi Cuisine,4.8,2024-05-06,19
R6066,Chennai,Thai,3.1,2024-06-09,26
R6067,Kolkata,Indian,4.4,2025-03-13,19
R6068,Delhi,Chinese,3.5,2024-05-23,22
R6069,Hyderabad,Indian,3.3,2024-03-17,17
R6070,Hyderabad,Chinese,3.1,2024-11-02,27
R6071,Bangalore,Thai,4.5,2024-05-28,17
R6072,Chennai,Fast Food,3.4,2025-01-02,16
R6073,Chennai,Multi Cuisine,4.3,2025-02-05,16
R6074,Mumbai,Fast Food,3.0,2024-05-21,16
R6075,Chennai,Fast Food,4.8,2024-10-01,18
R6076,Pune,Thai,4.0,2024-11-23,25
R6077,Delhi,Chinese,4.4,2024-08-09,19
R6078,Hyderabad,Fast Food,2.8,2024-04-27,15
R6079,Jaipur,Fast Food,4.1,2024-05-19,24
R6080,Lucknow,Biryani,4.6,2025-04-03,26
R6081,Lucknow,Biryani,3.8,2024-03-09,16
R6082,Lucknow,Italian,4.5,2025-05-10,16
R6083,Pune,Indian,3.8,2024-04-01,20
R6084,Ahmedabad,Biryani,4.7,2025-03-23,26
R6085,Ahmedabad,Indian,3.1,2024-11-02,17
R6086,Pune,Indian,4.7,2024-06-14,20
R6087,Ahmedabad,Indian,4.0,2025-04-01,18
R6088,Delhi,Multi Cuisine,4.6,2025-02-21,24
R6089,Bangalore,Italian,3.1,2024-11-20,21
R6090,Chennai,Indian,4.6,2024-11-26,18
R6091,Kolkata,Chinese,3.8,2024-01-24,19
R6092,Jaipur,Multi Cuisine,3.7,2024-08-01,24
R6093,Hyderabad,Biryani,3.9,2024-06-29,19
R6094,Ahmedabad,Chinese,4.6,2025-02-03,19
R6095,Delhi,Chinese,4.5,2024-06-16,23
R6096,Hyderabad,Multi Cuisine,3.0,2024-07-12,23
R6097,Chennai,Thai,2.8,2024-07-31,24
R6098,Bangalore,Chinese,3.8,2025-03-24,18
R6099,Delhi,Indian,4.8,2024-03-30,20
R6100,Lucknow,Indian,3.8,2024-03-13,24
R6101,Pune,Indian,3.1,2025-02-27,19
R6102,Pune,Fast Food,3.7,2025-03-11,16
R6103,Bangalore,Indian,3.5,2024-10-31,17
R6104,Pune,Biryani,4.7,2024-10-27,22
R6105,Lucknow,Indian,4.7,2024-12-30,22
R6106,Lucknow,Thai,2.9,2024-04-23,26
R6107,Ahmedabad,Biryani,3.3,2024-05-07,26
R6108,Delhi,Thai,3.7,2025-02-07,18
R6109,Chennai,Biryani,3.9,2025-03-30,19
R6110,Bangalore,Italian,3.2,2025-02-18,22
R6111,Kolkata,Fast Food,4.0,2025-02-26,22
R6112,Delhi,Thai,3.2,2024-09-21,19
R6113,Ahmedabad,Indian,3.6,2024-05-20,17
R6114,Pune,Thai,3.8,2024-07-15,22
R6115,Pune,Chinese,4.8,2025-04-19,19
R6116,Ahmedabad,Indian,2.9,2025-02-06,16
R6117,Bangalore,Indian,4.7,2025-05-04,15
R6118,Pune,Thai,3.1,2024-10-24,15
R6119,Jaipur,Biryani,3.0,2024-01-15,25
R6120,Lucknow,Multi Cuisine,3.4,2024-03-23,26
R6121,Delhi,Thai,3.9,2024-12-14,21
R6122,Ahmedabad,Italian,3.6,2024-06-28,25
R6123,Hyderabad,Thai,3.8,2024-06-04,17
R6124,Hyderabad,Multi Cuisine,4.4,2024-07-24,22
R6125,Ahmedabad,Chinese,4.5,2025-03-09,25
R6126,Ahmedabad,Thai,4.7,2025-05-12,23
R6127,Jaipur,Indian,4.7,2024-03-18,25
R6128,Ahmedabad,Thai,3.2,2024-09-27,18
R6129,Delhi,Multi Cuisine,4.2,2024-01-19,21
R6130,Lucknow,Chinese,4.3,2024-07-26,20
R6131,Mumbai,Chinese,3.8,2025-02-22,27
R6132,Ahmedabad,Biryani,4.6,2024-10-18,27
R6133,Chennai,Biryani,4.3,2025-02-20,15
R6134,Hyderabad,Multi Cuisine,3.6,2024-02-08,22
R6135,Mumbai,Italian,3.6,2024-06-13,26
R6136,Mumbai,Biryani,3.5,2024-06-25,27
R6137,Pune,Italian,3.8,2025-03-12,22
R6138,Mumbai,Thai,4.3,2024-12-05,20
R6139,Chennai,Multi Cuisine,3.4,2024-05-31,23
R6140,Jaipur,Italian,3.3,2024-10-21,22
R6141,Hyderabad,Italian,2.9,2024-01-25,17
R6142,Pune,Italian,4.4,2024-06-10,20
R6143,Hyderabad,Italian,3.5,2025-01-28,19
R6144,Ahmedabad,Biryani,4.3,2024-11-11,19
R6145,Kolkata,Multi Cuisine,3.0,2024-03-04,27
R6146,Delhi,Multi Cuisine,3.9,2024-12-09,22
R6147,Lucknow,Multi Cuisine,3.6,2024-02-25,20
R6148,Lucknow,Fast Food,3.7,2024-05-03,25
R6149,Mumbai,Chinese,4.7,2024-09-29,20
R6150,Lucknow,Biryani,2.9,2024-10-24,23
R6151,Kolkata,Multi Cuisine,3.6,2025-03-01,21
R6152,Jaipur,Indian,4.5,2025-01-08,27
R6153,Lucknow,Fast Food,4.0,2024-12-26,17
R6154,Lucknow,Biryani,4.8,2024-10-29,25
R6155,Delhi,Multi Cuisine,4.3,2024-11-29,20
R6156,Pune,Biryani,3.0,2024-03-20,23
R6157,Lucknow,Indian,3.6,2024-12-11,23
R6158,Bangalore,Fast Food,3.5,2025-02-28,21
R6159,Chennai,Biryani,3.8,2024-06-07,23
R6160,Kolkata,Fast Food,4.0,2024-11-16,20
R6161,Mumbai,Chinese,3.3,2024-04-25,15
R6162,Hyderabad,Indian,4.1,2025-03-30,22
R6163,Lucknow,Multi Cuisine,3.3,2024-06-07,21
R6164,Delhi,Biryani,3.0,2024-10-09,25
R6165,Hyderabad,Thai,3.8,2024-09-16,21
R6166,Bangalore,Indian,3.8,2024-04-29,16
R6167,Bangalore,Thai,3.6,2024-01-25,27
R6168,Delhi,Multi Cuisine,3.9,2024-12-26,25
R6169,Hyderabad,Chinese,3.8,2025-02-17,26
R6170,Hyderabad,Multi Cuisine,4.0,2024-07-12,16
R6171,Ahmedabad,Biryani,4.7,2025-03-06,21
R6172,Kolkata,Indian,4.2,2024-03-22,18
R6173,Hyderabad,Italian,4.5,2024-10-21,21
R6174,Delhi,Chinese,3.8,2024-08-31,27
R6175,Ahmedabad,Fast Food,4.2,2024-11-07,26
R6176,Lucknow,Fast Food,2.9,2024-12-29,25
R6177,Delhi,Indian,4.4,2025-04-16,19
R6178,Pune,Indian,4.7,2024-07-05,17
R6179,Lucknow,Chinese,4.7,2024-08-08,26
R6180,Bangalore,Fast Food,3.2,2025-01-13,23
R6181,Pune,Indian,4.7,2024-06-17,18
R6182,Kolkata,Italian,3.9,2025-04-08,26
R6183,Mumbai,Multi Cuisine,4.5,2024-06-07,23
R6184,Bangalore,Italian,4.3,2024-08-07,15
R6185,Chennai,Biryani,4.6,2024-08-23,23
R6186,Delhi,Multi Cuisine,4.0,2025-05-05,20
R6187,Lucknow,Thai,3.5,2024-02-04,21
R6188,Bangalore,Multi Cuisine,4.3,2024-04-23,26
R6189,Chennai,Biryani,3.4,2024-12-01,22
R6190,Chennai,Chinese,3.3,2025-04-15,16
R6191,Delhi,Indian,3.1,2024-03-18,27
R6192,Jaipur,Chinese,3.0,2024-02-20,21
R6193,Delhi,Multi Cuisine,4.4,2024-10-15,17
R6194,Delhi,Multi Cuisine,3.4,2024-04-15,20
R6195,Hyderabad,Chinese,3.6,2025-01-16,21
R6196,Chennai,Thai,4.3,2025-03-17,19
R6197,Hyderabad,Italian,2.9,2024-03-14,26
R6198,Jaipur,Indian,3.5,2024-07-21,17
R6199,Mumbai,Fast Food,4.6,2024-03-09,18
R6200,Kolkata,Italian,3.2,2024-10-03,22
R6201,Mumbai,Indian,3.0,2024-08-07,24
R6202,Chennai,Fast Food,4.7,2024-09-02,25
R6203,Hyderabad,Multi Cuisine,4.1,2024-07-14,26
R6204,Bangalore,Thai,4.4,2025-01-26,21
R6205,Jaipur,Fast Food,3.1,2025-05-02,25
R6206,Delhi,Biryani,2.8,2025-03-11,22
R6207,Lucknow,Fast Food,3.9,2024-01-30,19
R6208,Ahmedabad,Multi Cuisine,4.1,2024-06-09,27
R6209,Ahmedabad,Italian,3.2,2024-06-21,21
R6210,Delhi,Biryani,2.8,2024-08-19,21
R6211,Jaipur,Chinese,4.7,2024-02-23,22
R6212,Bangalore,Chinese,3.5,2025-05-14,16
R6213,Pune,Multi Cuisine,4.2,2024-12-28,16
R6214,Ahmedabad,Fast Food,3.7,2024-02-01,20
R6215,Hyderabad,Thai,3.3,2024-04-08,16
R6216,Jaipur,Fast Food,4.7,2024-02-02,16
R6217,Chennai,Italian,3.9,2024-09-11,24
R6218,Hyderabad,Fast Food,3.5,2024-10-19,16
R6219,Chennai,Thai,4.3,2024-12-03,27
R6220,Jaipur,Indian,4.0,2025-03-01,16
R6221,Kolkata,Multi Cuisine,4.2,2024-11-15,23
R6222,Lucknow,Thai,4.5,2025-02-24,18
R6223,Chennai,Italian,3.1,2024-03-22,27
R6224,Delhi,Chinese,2.9,2024-10-11,18
R6225,Ahmedabad,Biryani,3.7,2025-01-13,27
R6226,Pune,Fast Food,2.8,2025-01-10,22
R6227,Lucknow,Fast Food,3.2,2024-03-13,27
R6228,Jaipur,Biryani,3.1,2025-01-21,18
R6229,Jaipur,Biryani,4.3,2025-03-11,22
R6230,Kolkata,Italian,4.4,2025-02-19,16
R6231,Mumbai,Italian,3.1,2024-03-16,20
R6232,Hyderabad,Biryani,3.4,2024-06-22,19
R6233,Jaipur,Biryani,4.2,2024-04-04,22
R6234,Bangalore,Fast Food,3.2,2024-08-12,25
R6235,Ahmedabad,Fast Food,3.5,2024-01-01,24
R6236,Delhi,Multi Cuisine,3.5,2025-04-24,18
R6237,Ahmedabad,Fast Food,2.9,2025-04-25,18
R6238,Kolkata,Indian,3.2,2024-10-29,19
R6239,Lucknow,Multi Cuisine,3.2,2024-01-24,27
R6240,Bangalore,Indian,4.3,2024-05-02,21
R6241,Mumbai,Chinese,3.4,2024-11-16,20
R6242,Hyderabad,Italian,4.3,2024-12-20,17
R6243,Delhi,Indian,3.8,2024-10-12,15
R6244,Jaipur,Italian,3.0,2024-08-01,25
R6245,Ahmedabad,Fast Food,3.2,2024-05-19,22
R6246,Ahmedabad,Biryani,2.9,2024-02-03,20
R6247,Ahmedabad,Fast Food,4.7,2024-11-25,21
R6248,Jaipur,Multi Cuisine,4.5,2025-04-19,17
R6249,Bangalore,Biryani,3.3,2025-01-22,16
R6250,Kolkata,Multi Cuisine,3.5,2025-02-25,25
R6251,Delhi,Biryani,4.2,2025-02-27,15
R6252,Delhi,Chinese,3.7,2024-11-29,22
R6253,Ahmedabad,Italian,4.0,2025-02-17,27
R6254,Kolkata,Biryani,2.9,2024-12-30,20
R6255,Jaipur,Indian,4.6,2024-03-08,18
R6256,Pune,Indian,3.3,2025-05-09,26
R6257,Jaipur,Fast Food,4.1,2024-11-03,15
R6258,Ahmedabad,Thai,4.7,2025-01-19,27
R6259,Delhi,Fast Food,4.1,2024-08-24,24
R6260,Ahmedabad,Chinese,4.3,2025-02-17,22
R6261,Lucknow,Chinese,4.7,2025-03-17,19
R6262,Chennai,Fast Food,4.1,2024-09-06,21
R6263,Jaipur,Chinese,3.8,2024-08-08,21
R6264,Jaipur,Multi Cuisine,3.9,2025-03-13,16
R6265,Delhi,Biryani,2.9,2024-05-02,16
R6266,Bangalore,Multi Cuisine,3.0,2024-06-26,16
R6267,Bangalore,Fast Food,3.9,2024-07-14,19
R6268,Bangalore,Chinese,3.9,2025-04-06,16
R6269,Lucknow,Indian,3.8,2025-03-05,27
R6270,Pune,Chinese,3.1,2025-01-23,17
R6271,Ahmedabad,Fast Food,4.7,2024-04-07,18
R6272,Bangalore,Multi Cuisine,4.6,2024-05-21,27
R6273,Bangalore,Indian,3.4,2024-07-26,18
R6274,Pune,Thai,3.6,2024-04-21,27
R6275,Kolkata,Thai,3.6,2025-01-25,16
R6276,Kolkata,Thai,3.2,2024-11-24,22
R6277,Ahmedabad,Biryani,3.5,2024-03-13,18
R6278,Chennai,Multi Cuisine,4.8,2024-10-21,24
R6279,Pune,Italian,3.9,2024-03-26,22
R6280,Pune,Chinese,4.6,2025-05-06,22
R6281,Jaipur,Multi Cuisine,4.3,2024-07-13,25
R6282,Jaipur,Multi Cuisine,4.6,2024-09-28,18
R6283,Bangalore,Thai,3.5,2024-03-13,17
R6284,Chennai,Chinese,4.1,2024-02-25,24
R6285,Kolkata,Italian,3.5,2024-03-18,23
R6286,Delhi,Italian,4.4,2024-03-02,17
R6287,Bangalore,Fast Food,4.3,2024-09-02,25
R6288,Kolkata,Biryani,4.4,2024-06-19,17
R6289,Bangalore,Thai,3.2,2024-10-17,17
R6290,Pune,Fast Food,4.5,2024-04-06,24
R6291,Ahmedabad,Indian,4.8,2024-06-02,15
R6292,Ahmedabad,Fast Food,4.5,2024-09-18,21
R6293,Ahmedabad,Italian,3.8,2025-04-11,19
R6294,Delhi,Biryani,3.4,2024-09-30,21
R6295,Bangalore,Thai,3.1,2024-07-15,19
R6296,Chennai,Fast Food,3.6,2024-01-21,27
R6297,Pune,Indian,3.3,2024-08-14,22
R6298,Bangalore,Italian,3.7,2024-06-16,20
R6299,Kolkata,Chinese,2.9,2025-01-11,21
R6300,Pune,Italian,3.4,2025-01-06,24
R6301,Pune,Multi Cuisine,4.7,2024-10-23,24
R6302,Mumbai,Indian,3.0,2024-01-18,15
R6303,Lucknow,Thai,2.9,2024-11-09,21
R6304,Pune,Fast Food,4.2,2024-01-20,27
R6305,Lucknow,Multi Cuisine,4.5,2024-10-17,19
R6306,Chennai,Fast Food,3.0,2025-03-23,27
R6307,Bangalore,Fast Food,4.7,2024-06-15,18
R6308,Delhi,Chinese,2.9,2025-03-12,21
R6309,Jaipur,Indian,4.6,2025-03-10,19
R6310,Ahmedabad,Biryani,4.5,2025-02-27,18
R6311,Pune,Chinese,4.1,2025-03-11,18
R6312,Kolkata,Italian,4.1,2024-01-03,24
R6313,Mumbai,Indian,4.4,2024-11-22,15
R6314,Pune,Indian,3.0,2024-05-16,27
R6315,Chennai,Biryani,3.6,2024-06-01,26
R6316,Lucknow,Thai,3.0,2024-01-20,24
R6317,Delhi,Thai,3.1,2025-01-27,19
R6318,Mumbai,Indian,4.5,2024-01-09,26
R6319,Jaipur,Italian,4.2,2024-01-15,25
R6320,Kolkata,Chinese,3.5,2025-02-17,15
R6321,Chennai,Italian,3.6,2024-01-16,17
R6322,Jaipur,Thai,4.2,2025-03-12,24
R6323,Kolkata,Thai,4.1,2024-04-09,25
R6324,Kolkata,Thai,3.8,2024-05-30,23
R6325,Chennai,Italian,4.3,2025-02-05,19
R6326,Chennai,Multi Cuisine,3.2,2024-03-23,22
R6327,Bangalore,Indian,3.4,2024-12-15,25
R6328,Hyderabad,Chinese,2.9,2024-01-15,21
R6329,Pune,Thai,3.9,2024-11-01,26
R6330,Pune,Thai,4.3,2024-06-18,19
R6331,Kolkata,Thai,3.9,2024-10-13,24
R6332,Pune,Thai,3.5,2025-01-31,19
R6333,Pune,Multi Cuisine,3.2,2024-05-12,16
R6334,Chennai,Biryani,3.9,2024-06-01,20
R6335,Pune,Italian,3.1,2025-02-07,19
R6336,Bangalore,Multi Cuisine,3.9,2024-10-14,17
R6337,Ahmedabad,Fast Food,3.2,2024-12-12,23
R6338,Pune,Multi Cuisine,3.0,2024-03-21,20
R6339,Bangalore,Thai,4.7,2024-12-29,26
R6340,Ahmedabad,Chinese,2.9,2024-10-31,27
R6341,Delhi,Multi Cuisine,4.6,2024-03-27,21
R6342,Delhi,Indian,4.7,2024-01-04,21
R6343,Chennai,Italian,4.2,2024-09-29,22
R6344,Hyderabad,Multi Cuisine,4.7,2024-07-13,19
R6345,Kolkata,Italian,4.3,2025-01-22,18
R6346,Mumbai,Italian,3.2,2024-06-25,17
R6347,Mumbai,Italian,3.9,2024-11-15,24
R6348,Pune,Italian,4.2,2024-10-25,25
R6349,Mumbai,Multi Cuisine,4.0,2024-07-25,20
R6350,Chennai,Thai,3.6,2024-04-28,17
R6351,Ahmedabad,Italian,3.5,2024-12-31,19
R6352,Jaipur,Biryani,4.6,2025-05-05,16
R6353,Mumbai,Thai,4.5,2025-01-02,23
R6354,Bangalore,Thai,4.5,2024-09-05,21
R6355,Bangalore,Thai,3.6,2024-08-15,21
R6356,Mumbai,Fast Food,3.7,2024-03-09,16
R6357,Pune,Biryani,4.8,2025-03-04,21
R6358,Kolkata,Biryani,4.5,2024-11-07,18
R6359,Delhi,Thai,4.1,2024-11-27,20
R6360,Hyderabad,Thai,3.4,2024-08-30,24
R6361,Mumbai,Thai,3.5,2024-01-01,18
R6362,Delhi,Italian,4.2,2024-02-19,27
R6363,Ahmedabad,Italian,2.9,2025-03-15,18
R6364,Ahmedabad,Italian,4.6,2025-04-26,27
R6365,Hyderabad,Multi Cuisine,3.4,2024-11-26,20
R6366,Pune,Chinese,3.4,2024-02-13,15
R6367,Hyderabad,Indian,2.8,2024-01-24,21
